Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,18.0,754210.0,Unreliable
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,43.0,496810.0,8.7
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,72.0,419268.0,17.2
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,191.0,423068.0,45.1
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,299.0,280970.0,106.4
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,199.0,200364.0,99.3
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,208.0,83492.0,249.1
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,23.0,806721.0,2.9
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,26.0,754210.0,3.4
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,102.0,496810.0,20.5
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,78.0,419268.0,18.6
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,707.0,423068.0,167.1
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,396.0,280970.0,140.9
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,1953.0,200364.0,974.7
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,530.0,83492.0,634.8
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,31.0,1113840.0,2.8
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,19.0,1064486.0,Unreliable
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,29.0,806721.0,3.6
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,22.0,754210.0,2.9
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,27.0,496810.0,5.4
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,17.0,419268.0,Unreliable
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,41.0,423068.0,9.7
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,10.0,280970.0,Unreliable
2005.0,2005.0,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,10.0,200364.0,Unreliable
2005.0,2005.0,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,15.0,423068.0,Unreliable
2005.0,2005.0,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,10.0,280970.0,Unreliable
2005.0,2005.0,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,14.0,200364.0,Unreliable
2005.0,2005.0,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,11.0,83492.0,Unreliable
2005.0,2005.0,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,11.0,1064486.0,Unreliable
2005.0,2005.0,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,13.0,754210.0,Unreliable
2005.0,2005.0,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,12.0,419268.0,Unreliable
2005.0,2005.0,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,13.0,280970.0,Unreliable
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,10.0,1124163.0,Unreliable
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,26.0,1113840.0,2.3
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,28.0,1064486.0,2.6
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,20.0,806721.0,2.5
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,39.0,754210.0,5.2
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,36.0,496810.0,7.2
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,35.0,419268.0,8.3
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,62.0,423068.0,14.7
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,69.0,280970.0,24.6
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,34.0,200364.0,17
2005.0,2005.0,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,21.0,83492.0,25.2
2005.0,2005.0,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,22.0,496810.0,4.4
2005.0,2005.0,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,41.0,423068.0,9.7
2005.0,2005.0,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,12.0,280970.0,Unreliable
2005.0,2005.0,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,55.0,200364.0,27.5
2005.0,2005.0,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,10.0,83492.0,Unreliable
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,15.0,855891.0,Unreliable
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,18.0,1124163.0,Unreliable
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,43.0,1081288.0,4
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,35.0,1113840.0,3.1
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,104.0,1064486.0,9.8
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,51.0,806721.0,6.3
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,138.0,754210.0,18.3
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,104.0,496810.0,20.9
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,87.0,419268.0,20.8
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,259.0,423068.0,61.2
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,187.0,280970.0,66.6
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,642.0,200364.0,320.4
2005.0,2005.0,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,197.0,83492.0,236
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Female,F,12.0,876751.0,Unreliable
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,26.0,855891.0,3
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,50.0,1124163.0,4.4
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,186.0,1081288.0,17.2
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,185.0,1113840.0,16.6
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,736.0,1064486.0,69.1
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,419.0,806721.0,51.9
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,1330.0,754210.0,176.3
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,988.0,496810.0,198.9
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,1851.0,419268.0,441.5
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,2776.0,423068.0,656.2
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,3137.0,280970.0,1116.5
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,5665.0,200364.0,2827.4
2005.0,2005.0,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,2928.0,83492.0,3506.9
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Female,F,10.0,876751.0,Unreliable
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,19.0,1124163.0,Unreliable
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,18.0,1081288.0,Unreliable
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,18.0,1113840.0,Unreliable
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,34.0,1064486.0,3.2
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,38.0,806721.0,4.7
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,29.0,754210.0,3.8
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,59.0,496810.0,11.9
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,48.0,419268.0,11.4
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,126.0,423068.0,29.8
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,78.0,280970.0,27.8
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,125.0,200364.0,62.4
2005.0,2005.0,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,45.0,83492.0,53.9
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,15-24 years,15-24,Female,F,10.0,962939.0,Unreliable
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,15-24 years,15-24,Male,M,22.0,994877.0,2.2
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Female,F,11.0,876751.0,Unreliable
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,41.0,855891.0,4.8
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,47.0,1124163.0,4.2
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,106.0,1081288.0,9.8
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,94.0,1113840.0,8.4
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,233.0,1064486.0,21.9
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,171.0,806721.0,21.2
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,337.0,754210.0,44.7
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,359.0,496810.0,72.3
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,551.0,419268.0,131.4
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,1211.0,423068.0,286.2
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,1103.0,280970.0,392.6
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,3013.0,200364.0,1503.8
2005.0,2005.0,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,1310.0,83492.0,1569
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,15.0,855891.0,Unreliable
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,34.0,1124163.0,3
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,32.0,1081288.0,3
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,91.0,1113840.0,8.2
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,109.0,1064486.0,10.2
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,142.0,806721.0,17.6
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,182.0,754210.0,24.1
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,314.0,496810.0,63.2
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,388.0,419268.0,92.5
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,1211.0,423068.0,286.2
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,883.0,280970.0,314.3
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,2220.0,200364.0,1108
2005.0,2005.0,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,842.0,83492.0,1008.5
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,13.0,1081288.0,Unreliable
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,14.0,1113840.0,Unreliable
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,21.0,1064486.0,2
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,33.0,806721.0,4.1
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,65.0,754210.0,8.6
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,93.0,496810.0,18.7
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,147.0,419268.0,35.1
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,291.0,423068.0,68.8
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,295.0,280970.0,105
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,555.0,200364.0,277
2005.0,2005.0,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,244.0,83492.0,292.2
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,19.0,1064486.0,Unreliable
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,10.0,806721.0,Unreliable
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,10.0,754210.0,Unreliable
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,13.0,496810.0,Unreliable
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,19.0,419268.0,Unreliable
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,26.0,423068.0,6.1
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,15.0,280970.0,Unreliable
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,50.0,200364.0,25
2005.0,2005.0,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,16.0,83492.0,Unreliable
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,15-24 years,15-24,Male,M,11.0,994877.0,Unreliable
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,12.0,1124163.0,Unreliable
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,11.0,1081288.0,Unreliable
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,29.0,1113840.0,2.6
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,43.0,1064486.0,4
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,63.0,806721.0,7.8
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,88.0,754210.0,11.7
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,137.0,496810.0,27.6
2005.0,2005.0,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,174.0,419268.0,41.5
