Notes,Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2005,2005,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,1953,200364,974.7
,2005,2005,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,530,83492,634.8
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,31,1113840,2.8
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,19,1064486,Unreliable
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,29,806721,3.6
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,22,754210,2.9
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,27,496810,5.4
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,17,419268,Unreliable
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,41,423068,9.7
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,10,280970,Unreliable
,2005,2005,Demyelinating diseases of the central nervous system,G35-G37,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,10,200364,Unreliable
,2005,2005,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,15,423068,Unreliable
,2005,2005,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,10,280970,Unreliable
,2005,2005,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,14,200364,Unreliable
,2005,2005,Diseases of myoneural junction and muscle,G70-G72,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,11,83492,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,11,1064486,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,13,754210,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,12,419268,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,13,280970,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,10,1124163,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,26,1113840,2.3
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,28,1064486,2.6
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,20,806721,2.5
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,39,754210,5.2
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,36,496810,7.2
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,35,419268,8.3
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,62,423068,14.7
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,69,280970,24.6
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,34,200364,17
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,21,83492,25.2
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,22,496810,4.4
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,41,423068,9.7
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,12,280970,Unreliable
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,55,200364,27.5
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,10,83492,Unreliable
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,15,855891,Unreliable
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,18,1124163,Unreliable
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,43,1081288,4
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,35,1113840,3.1
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,104,1064486,9.8
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,51,806721,6.3
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,138,754210,18.3
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,104,496810,20.9
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,87,419268,20.8
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,259,423068,61.2
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,187,280970,66.6
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,642,200364,320.4
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,197,83492,236
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Female,F,12,876751,Unreliable
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,26,855891,3
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,50,1124163,4.4
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,186,1081288,17.2
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,185,1113840,16.6
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,736,1064486,69.1
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,419,806721,51.9
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,1330,754210,176.3
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,988,496810,198.9
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,1851,419268,441.5
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,2776,423068,656.2
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,3137,280970,1116.5
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,5665,200364,2827.4
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,2928,83492,3506.9
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Female,F,10,876751,Unreliable
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,19,1124163,Unreliable
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,18,1081288,Unreliable
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,18,1113840,Unreliable
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,34,1064486,3.2
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,38,806721,4.7
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,29,754210,3.8
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,59,496810,11.9
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,48,419268,11.4
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,126,423068,29.8
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,78,280970,27.8
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,125,200364,62.4
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,45,83492,53.9
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,15-24 years,15-24,Female,F,10,962939,Unreliable
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,15-24 years,15-24,Male,M,22,994877,2.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Female,F,11,876751,Unreliable
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,41,855891,4.8
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,47,1124163,4.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,106,1081288,9.8
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,94,1113840,8.4
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,233,1064486,21.9
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,171,806721,21.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,337,754210,44.7
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,359,496810,72.3
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,551,419268,131.4
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,1211,423068,286.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,1103,280970,392.6
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,3013,200364,1503.8
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,1310,83492,1569
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,25-34 years,25-34,Male,M,15,855891,Unreliable
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,34,1124163,3
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,32,1081288,3
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,91,1113840,8.2
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,109,1064486,10.2
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,142,806721,17.6
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,182,754210,24.1
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,314,496810,63.2
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,388,419268,92.5
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,1211,423068,286.2
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,883,280970,314.3
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,2220,200364,1108
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,842,83492,1008.5
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,13,1081288,Unreliable
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,14,1113840,Unreliable
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,21,1064486,2
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,33,806721,4.1
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,65,754210,8.6
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,93,496810,18.7
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,147,419268,35.1
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,291,423068,68.8
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,295,280970,105
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,555,200364,277
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,244,83492,292.2
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,19,1064486,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,10,806721,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,10,754210,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,13,496810,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,19,419268,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,26,423068,6.1
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,15,280970,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,50,200364,25
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,16,83492,Unreliable
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,15-24 years,15-24,Male,M,11,994877,Unreliable
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,12,1124163,Unreliable
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,11,1081288,Unreliable
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,29,1113840,2.6
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,43,1064486,4
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,63,806721,7.8
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,88,754210,11.7
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,137,496810,27.6
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,174,419268,41.5
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,553,423068,130.7
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,555,280970,197.5
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,1394,200364,695.7
,2005,2005,Influenza and pneumonia,J09-J18,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Male,M,779,83492,933
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Female,F,17,1124163,Unreliable
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,35-44 years,35-44,Male,M,11,1081288,Unreliable
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Female,F,77,1113840,6.9
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,45-54 years,45-54,Male,M,70,1064486,6.6
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Female,F,266,806721,33
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,55-64 years,55-64,Male,M,262,754210,34.7
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Female,F,664,496810,133.7
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,65-74 years,65-74,Male,M,624,419268,148.8
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Female,F,1358,423068,321
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,75-84 years,75-84,Male,M,1153,280970,410.4
,2005,2005,Chronic lower respiratory diseases,J40-J47,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,85+ years,85+,Female,F,1229,200364,613.4
