"Notes"	"Year"	"Year Code"	"HHS Region"	"HHS Region Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"45-54 years"	"45-54"	"Male"	"M"	149	1005454	14.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"55-64 years"	"55-64"	"Female"	"F"	62	1090298	5.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"55-64 years"	"55-64"	"Male"	"M"	177	1017796	17.4
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"65-74 years"	"65-74"	"Female"	"F"	22	768048	2.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"65-74 years"	"65-74"	"Male"	"M"	84	678293	12.4
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"75-84 years"	"75-84"	"Female"	"F"	12	400999	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"75-84 years"	"75-84"	"Male"	"M"	36	302811	11.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"85+ years"	"85+"	"Male"	"M"	12	120296	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Mood [affective] disorders"	"F30-F39"	"85+ years"	"85+"	"Female"	"F"	21	237767	8.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"55-64 years"	"55-64"	"Male"	"M"	10	1017796	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"65-74 years"	"65-74"	"Male"	"M"	10	678293	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"75-84 years"	"75-84"	"Male"	"M"	11	302811	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"45-54 years"	"45-54"	"Female"	"F"	15	1061174	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"45-54 years"	"45-54"	"Male"	"M"	28	1005454	2.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"55-64 years"	"55-64"	"Female"	"F"	54	1090298	5.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"55-64 years"	"55-64"	"Male"	"M"	66	1017796	6.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"65-74 years"	"65-74"	"Female"	"F"	84	768048	10.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"65-74 years"	"65-74"	"Male"	"M"	74	678293	10.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"75-84 years"	"75-84"	"Female"	"F"	61	400999	15.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"75-84 years"	"75-84"	"Male"	"M"	55	302811	18.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"85+ years"	"85+"	"Female"	"F"	24	237767	10.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"85+ years"	"85+"	"Male"	"M"	20	120296	16.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"55-64 years"	"55-64"	"Female"	"F"	13	1090298	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"55-64 years"	"55-64"	"Male"	"M"	23	1017796	2.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"65-74 years"	"65-74"	"Female"	"F"	77	768048	10.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"65-74 years"	"65-74"	"Male"	"M"	135	678293	19.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"75-84 years"	"75-84"	"Female"	"F"	237	400999	59.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"75-84 years"	"75-84"	"Male"	"M"	403	302811	133.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"85+ years"	"85+"	"Female"	"F"	337	237767	141.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Extrapyramidal and movement disorders"	"G20-G25"	"85+ years"	"85+"	"Male"	"M"	398	120296	330.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"45-54 years"	"45-54"	"Female"	"F"	11	1061174	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"55-64 years"	"55-64"	"Female"	"F"	40	1090298	3.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"55-64 years"	"55-64"	"Male"	"M"	51	1017796	5.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"65-74 years"	"65-74"	"Female"	"F"	195	768048	25.4
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"65-74 years"	"65-74"	"Male"	"M"	175	678293	25.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"75-84 years"	"75-84"	"Female"	"F"	791	400999	197.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"75-84 years"	"75-84"	"Male"	"M"	530	302811	175.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"85+ years"	"85+"	"Female"	"F"	2546	237767	1070.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other degenerative diseases of the nervous system"	"G30-G31"	"85+ years"	"85+"	"Male"	"M"	925	120296	768.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"45-54 years"	"45-54"	"Female"	"F"	16	1061174	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"55-64 years"	"55-64"	"Female"	"F"	31	1090298	2.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"55-64 years"	"55-64"	"Male"	"M"	22	1017796	2.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"65-74 years"	"65-74"	"Female"	"F"	41	768048	5.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"65-74 years"	"65-74"	"Male"	"M"	24	678293	3.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"75-84 years"	"75-84"	"Female"	"F"	26	400999	6.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"75-84 years"	"75-84"	"Male"	"M"	23	302811	7.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"85+ years"	"85+"	"Female"	"F"	17	237767	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"45-54 years"	"45-54"	"Male"	"M"	13	1005454	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"55-64 years"	"55-64"	"Female"	"F"	12	1090298	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"55-64 years"	"55-64"	"Male"	"M"	19	1017796	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"65-74 years"	"65-74"	"Female"	"F"	11	768048	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"65-74 years"	"65-74"	"Male"	"M"	13	678293	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"75-84 years"	"75-84"	"Female"	"F"	23	400999	5.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"75-84 years"	"75-84"	"Male"	"M"	12	302811	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Episodic and paroxysmal disorders"	"G40-G47"	"85+ years"	"85+"	"Female"	"F"	19	237767	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	"75-84 years"	"75-84"	"Male"	"M"	11	302811	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Diseases of myoneural junction and muscle"	"G70-G72"	"45-54 years"	"45-54"	"Male"	"M"	12	1005454	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Diseases of myoneural junction and muscle"	"G70-G72"	"55-64 years"	"55-64"	"Female"	"F"	16	1090298	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Diseases of myoneural junction and muscle"	"G70-G72"	"75-84 years"	"75-84"	"Male"	"M"	20	302811	6.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Diseases of myoneural junction and muscle"	"G70-G72"	"85+ years"	"85+"	"Female"	"F"	13	237767	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Diseases of myoneural junction and muscle"	"G70-G72"	"85+ years"	"85+"	"Male"	"M"	10	120296	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"55-64 years"	"55-64"	"Male"	"M"	10	1017796	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"65-74 years"	"65-74"	"Female"	"F"	12	768048	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"65-74 years"	"65-74"	"Male"	"M"	15	678293	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"45-54 years"	"45-54"	"Female"	"F"	22	1061174	2.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"45-54 years"	"45-54"	"Male"	"M"	28	1005454	2.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"55-64 years"	"55-64"	"Female"	"F"	36	1090298	3.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"55-64 years"	"55-64"	"Male"	"M"	59	1017796	5.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"65-74 years"	"65-74"	"Female"	"F"	47	768048	6.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"65-74 years"	"65-74"	"Male"	"M"	63	678293	9.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"75-84 years"	"75-84"	"Female"	"F"	50	400999	12.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"75-84 years"	"75-84"	"Male"	"M"	64	302811	21.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"85+ years"	"85+"	"Female"	"F"	51	237767	21.4
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other disorders of the nervous system"	"G90-G98"	"85+ years"	"85+"	"Male"	"M"	55	120296	45.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Chronic rheumatic heart diseases"	"I05-I09"	"65-74 years"	"65-74"	"Female"	"F"	17	768048	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Chronic rheumatic heart diseases"	"I05-I09"	"75-84 years"	"75-84"	"Female"	"F"	20	400999	5.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Chronic rheumatic heart diseases"	"I05-I09"	"75-84 years"	"75-84"	"Male"	"M"	12	302811	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Chronic rheumatic heart diseases"	"I05-I09"	"85+ years"	"85+"	"Female"	"F"	52	237767	21.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Chronic rheumatic heart diseases"	"I05-I09"	"85+ years"	"85+"	"Male"	"M"	16	120296	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"25-34 years"	"25-34"	"Male"	"M"	10	990378	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"35-44 years"	"35-44"	"Female"	"F"	19	889085	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"35-44 years"	"35-44"	"Male"	"M"	36	860656	4.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"45-54 years"	"45-54"	"Female"	"F"	53	1061174	5.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"45-54 years"	"45-54"	"Male"	"M"	121	1005454	12.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"55-64 years"	"55-64"	"Female"	"F"	124	1090298	11.4
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"55-64 years"	"55-64"	"Male"	"M"	256	1017796	25.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"65-74 years"	"65-74"	"Female"	"F"	174	768048	22.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"65-74 years"	"65-74"	"Male"	"M"	262	678293	38.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"75-84 years"	"75-84"	"Female"	"F"	283	400999	70.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"75-84 years"	"75-84"	"Male"	"M"	260	302811	85.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"85+ years"	"85+"	"Female"	"F"	973	237767	409.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Hypertensive diseases"	"I10-I15"	"85+ years"	"85+"	"Male"	"M"	425	120296	353.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"25-34 years"	"25-34"	"Male"	"M"	17	990378	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	"Female"	"F"	25	889085	2.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	"Male"	"M"	99	860656	11.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	"Female"	"F"	129	1061174	12.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	"Male"	"M"	505	1005454	50.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	"Female"	"F"	445	1090298	40.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	"Male"	"M"	1285	1017796	126.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	"Female"	"F"	767	768048	99.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	"Male"	"M"	1913	678293	282.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	"Female"	"F"	1391	400999	346.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	"Male"	"M"	2094	302811	691.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	"Female"	"F"	3641	237767	1531.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	"Male"	"M"	2920	120296	2427.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"35-44 years"	"35-44"	"Male"	"M"	11	860656	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"45-54 years"	"45-54"	"Female"	"F"	17	1061174	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"45-54 years"	"45-54"	"Male"	"M"	21	1005454	2.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"55-64 years"	"55-64"	"Female"	"F"	33	1090298	3.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"55-64 years"	"55-64"	"Male"	"M"	37	1017796	3.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"65-74 years"	"65-74"	"Female"	"F"	78	768048	10.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"65-74 years"	"65-74"	"Male"	"M"	54	678293	8.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"75-84 years"	"75-84"	"Female"	"F"	106	400999	26.4
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"75-84 years"	"75-84"	"Male"	"M"	75	302811	24.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"85+ years"	"85+"	"Female"	"F"	173	237767	72.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	"85+ years"	"85+"	"Male"	"M"	67	120296	55.7
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"15-24 years"	"15-24"	"Male"	"M"	12	1019777	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"25-34 years"	"25-34"	"Female"	"F"	28	967709	2.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"25-34 years"	"25-34"	"Male"	"M"	41	990378	4.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"35-44 years"	"35-44"	"Female"	"F"	34	889085	3.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"35-44 years"	"35-44"	"Male"	"M"	57	860656	6.6
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"45-54 years"	"45-54"	"Female"	"F"	106	1061174	10.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"45-54 years"	"45-54"	"Male"	"M"	202	1005454	20.1
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"55-64 years"	"55-64"	"Female"	"F"	234	1090298	21.5
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"55-64 years"	"55-64"	"Male"	"M"	476	1017796	46.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"65-74 years"	"65-74"	"Female"	"F"	513	768048	66.8
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"65-74 years"	"65-74"	"Male"	"M"	766	678293	112.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"75-84 years"	"75-84"	"Female"	"F"	1120	400999	279.3
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"75-84 years"	"75-84"	"Male"	"M"	1172	302811	387.0
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"85+ years"	"85+"	"Female"	"F"	3785	237767	1591.9
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Other forms of heart disease"	"I30-I51"	"85+ years"	"85+"	"Male"	"M"	2239	120296	1861.2
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Cerebrovascular diseases"	"I60-I69"	"25-34 years"	"25-34"	"Female"	"F"	15	967709	Unreliable
	"2017"	"2017"	"HHS Region #1  CT, ME, MA, NH, RI, VT"	"HHS1"	"Cerebrovascular diseases"	"I60-I69"	"35-44 years"	"35-44"	"Female"	"F"	27	889085	3.0
